content_id,client_id,baseline_rank,baseline_action_score,suggested_action,reason_codes,is_declining_label,trend_direction,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,engagement_rate,content_age_days,days_since_last_update,word_count
content_ab71521bc8ad,client_4ec9599fc2,12328,0.5137539641223156,monitor,general_review,0,up,666,2,2,28.7,0.3,0.0,445,104,0.0
content_50859b364bea,client_3fdba35f04,12329,0.5137112469376417,monitor,general_review,1,down,780,0,13,35.5,0.0,0.0,155,104,1289.0
content_dc7ae960fe30,client_19581e27de,12330,0.51369678835034,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,917,0,10,15.8,0.0,0.0,441,22,0.0
content_1423cc413c6a,client_4e07408562,12331,0.5136926422658731,monitor,general_review,1,down,16142,5,16,48.3,0.03,12.5,326,14,2985.0
content_4601e9798c74,client_19581e27de,12332,0.5136848792650393,monitor,general_review,0,up,1063,1,5,56.0,0.09,0.0,153,104,0.0
content_0b0e34cb3617,client_19581e27de,12333,0.5136251685553889,refresh_and_review_ctr,position_opportunity,1,down,1612,8,8,4.9,0.5,0.0,95,20,3218.0
content_021e1022ad51,client_a88a7902cb,12334,0.5136220773508403,refresh_and_review_ctr,position_opportunity,0,stable,777,11,18,4.9,1.42,0.0,105,28,2883.0
content_3fd78e4d982d,client_19581e27de,12335,0.5135494086151127,monitor,general_review,1,down,454,1,12,9.1,0.22,0.0,313,104,0.0
content_02e093500039,client_4e07408562,12336,0.5134788635272107,monitor,general_review,1,down,423,0,2,3.4,0.0,50.0,347,104,1632.0
content_f0325c124ec2,client_6208ef0f77,12337,0.5134470380621249,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,627,2,24,16.4,0.32,0.0,299,104,4745.0
content_97254fa2b11c,client_349c41201b,12338,0.5134160838837035,monitor,general_review,1,down,3154,6,13,29.4,0.19,0.0,154,20,4143.0
content_9090bbd63680,client_4e07408562,12339,0.5134034375552721,monitor,general_review,1,down,767,0,2,33.4,0.0,0.0,300,104,2277.0
content_bb34f88bf166,client_6208ef0f77,12340,0.5133963075759637,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,662,0,78,19.6,0.0,0.0,300,104,6348.0
content_3c8ac47a21b1,client_19581e27de,12341,0.5133505776927436,monitor,general_review,0,up,1887,0,12,45.2,0.0,0.0,463,22,0.0
content_637107baa450,client_f369cb89fc,12342,0.5133440507811791,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,2495,1,4,0.7,0.04,0.0,106,8,2851.0
content_7b949ba4ab8b,client_6208ef0f77,12343,0.513317207864796,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,677,2,129,19.3,0.3,0.0,223,104,6532.0
content_7740cc96029b,client_6208ef0f77,12344,0.5132605154875284,monitor,general_review,0,stable,673,0,60,20.5,0.0,0.0,287,104,6341.0
content_57aca9f1a5fe,client_d029fa3a95,12345,0.5132568338061224,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,1587,1,5,9.6,0.06,0.0,144,20,2547.0
content_1fc0d3390fc0,client_4e07408562,12346,0.5132375744864612,monitor,general_review,1,down,421,2,3,4.4,0.48,33.33,504,104,0.0
content_829c68e60d13,client_f369cb89fc,12347,0.513211783914399,monitor,general_review,1,down,307,0,3,4.9,0.0,0.0,106,106,2911.0
content_7f49b34e6d16,client_19581e27de,12348,0.5131695440985894,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,1717,2,3,10.0,0.12,0.0,126,20,3046.0
content_932dc38def0a,client_19581e27de,12349,0.5130979189392424,monitor,general_review,0,up,1118,1,5,24.7,0.09,0.0,417,22,0.0
content_d7b7c2af4e20,client_6208ef0f77,12350,0.5130893018253968,refresh_and_review_ctr,position_opportunity,0,stable,1959,13,47,12.4,0.66,2.13,118,20,3294.0
content_051bbd12872c,client_19581e27de,12351,0.5130716941609977,monitor,general_review,1,down,408,0,8,4.8,0.0,0.0,236,104,0.0
content_f6b9005be092,client_7f2253d7e2,12352,0.5130605805228758,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,2032,2,3,16.7,0.1,0.0,132,20,3102.0
content_ac9af6d6dad9,client_9400f1b21c,12353,0.513026723491063,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1557,1,3,13.1,0.06,0.0,557,20,0.0
content_8507ff4057e7,client_19581e27de,12354,0.5130142138888889,monitor,general_review,0,up,1040,0,7,61.0,0.0,0.0,257,104,0.0
content_b117636b9bae,client_2c624232cd,12355,0.5130045396492596,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,2688,1,4,8.1,0.04,0.0,438,11,2701.0
content_a56db821c344,client_3fdba35f04,12356,0.5130030594294217,monitor,general_review,1,down,415,1,5,2.4,0.24,0.0,223,104,1326.0
content_05f44b2a613e,client_19581e27de,12357,0.5129835524676537,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,960,1,59,17.8,0.1,0.0,441,22,0.0
content_622acd10a22e,client_6208ef0f77,12358,0.5129686440111211,monitor,general_review,1,down,885,1,24,33.1,0.11,0.0,299,104,6086.0
content_1bf2269bd218,client_3fdba35f04,12359,0.5128759241043916,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,554,2,19,17.5,0.36,0.0,223,104,1361.0
content_f23784f17468,client_4e07408562,12360,0.5128674737770108,refresh_and_review_ctr,position_opportunity,0,stable,2885,17,14,7.5,0.59,7.14,487,13,3036.0
content_df1ea55eabf9,client_6208ef0f77,12361,0.5128383063560757,monitor,general_review,1,down,13745,6,22,43.8,0.04,13.64,104,8,2710.0
content_f479df887950,client_6208ef0f77,12362,0.512745543494898,monitor,general_review,1,down,700,0,27,22.5,0.0,0.0,216,104,6790.0
content_d080e54f3283,client_19581e27de,12363,0.5126971479024944,monitor,general_review,1,down,1159,0,50,27.0,0.0,0.0,482,22,0.0
content_2ffa4b556dc3,client_4e07408562,12364,0.5125521483481391,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,3484,7,7,16.5,0.2,0.0,280,13,2856.0
content_b4a58c86ff27,client_3fdba35f04,12365,0.5125155668831032,refresh_and_review_ctr,position_opportunity,1,down,3123,19,59,13.2,0.61,10.17,174,14,2773.0
content_9e8671965fff,client_f369cb89fc,12366,0.5125091246115446,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1322,1,2,2.3,0.08,0.0,95,20,2433.0
content_ca0dcf408389,client_bbb965ab0c,12367,0.5124959196330533,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1672,4,14,9.7,0.24,0.0,131,20,2829.0
content_6b888c1ad0df,client_b4944c6ff0,12368,0.5124053372355108,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1470,3,3,5.3,0.2,33.33,95,20,2666.0
content_6df49c1dc9ea,client_19581e27de,12369,0.5123919424936642,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,841,3,17,10.4,0.36,0.0,389,22,0.0
content_86a178a6d1f1,client_19581e27de,12370,0.5123911550120047,monitor,general_review,0,up,440,1,13,8.1,0.23,15.38,236,104,0.0
content_55210d572d60,client_3fdba35f04,12371,0.5123695033106576,monitor,general_review,1,down,3566,6,47,20.6,0.17,12.77,333,14,2506.0
content_b4b6ec45d9e4,client_8527a891e2,12372,0.5123365894004268,monitor,general_review,0,stable,707,4,6,22.7,0.57,0.0,309,104,3721.0
content_edb0616f14d8,client_349c41201b,12373,0.5123293074643523,monitor,general_review,1,down,8551,9,16,33.0,0.11,6.25,148,8,3629.0
content_ab5c80e503da,client_4e07408562,12374,0.5123155099441776,monitor,general_review,1,down,447,1,3,5.8,0.22,0.0,347,104,1625.0
content_367fe17c5d78,client_8527a891e2,12375,0.5122783930065026,monitor,general_review,0,stable,776,2,7,33.9,0.26,14.29,275,104,1564.0
content_f7aa02cc9594,client_19581e27de,12376,0.5122664918367347,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,899,0,11,15.5,0.0,0.0,463,22,0.0
content_e1bdad640bcf,client_d029fa3a95,12377,0.5122360630059524,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1532,0,1,8.0,0.0,0.0,144,20,2655.0
content_213caf5cf556,client_4e07408562,12378,0.5122087097022142,monitor,general_review,0,stable,462,1,4,10.8,0.22,25.0,504,104,0.0
content_9de214703fa7,client_19581e27de,12379,0.5121978380018674,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,948,2,8,17.0,0.21,0.0,463,22,0.0
content_7aa8f12c3409,client_6208ef0f77,12380,0.5121848088703482,monitor,general_review,1,down,5094,2,173,42.6,0.04,1.16,118,20,3970.0
content_0f37db89a38a,client_19581e27de,12381,0.5121829178571429,monitor,general_review,1,down,801,1,7,39.3,0.12,0.0,257,104,0.0
content_3b705a60f5f4,client_19581e27de,12382,0.5121455783730158,monitor,general_review,0,stable,472,0,10,12.9,0.0,0.0,313,104,0.0
content_524beeec873c,client_4e07408562,12383,0.5120748142621215,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,2909,4,8,5.3,0.14,0.0,445,7,2529.0
content_1b74b27f23b9,client_3fdba35f04,12384,0.5120642654138322,monitor,general_review,1,down,408,0,1,2.9,0.0,0.0,333,104,1386.0
content_36b409dd47f4,client_6208ef0f77,12385,0.5120556210340137,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,658,0,68,19.7,0.0,0.0,223,104,7780.0
content_3edb8fc78adb,client_19581e27de,12386,0.5120483309240362,monitor,general_review,0,up,775,0,2,38.2,0.0,0.0,257,104,0.0
content_f0ef7fce207b,client_6208ef0f77,12387,0.5120481098979258,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,1585,5,15,5.5,0.32,6.67,111,20,3264.0
content_d7a68d879120,client_4ec9599fc2,12388,0.5120476865796317,monitor,general_review,0,stable,480,3,13,11.1,0.63,0.0,445,104,0.0
content_aa6869ca9d28,client_e629fa6598,12389,0.5120033634353741,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,801,2,2,8.5,0.25,0.0,460,22,0.0
content_62d1c8c930d1,client_4e07408562,12390,0.5119756715076197,refresh_and_review_ctr,position_opportunity,0,stable,2833,16,24,9.5,0.56,0.0,420,13,2635.0
content_cd31c0c1d04e,client_3fdba35f04,12391,0.5119566965376985,monitor,general_review,1,down,583,0,16,21.3,0.0,6.25,284,104,1604.0
content_cff972f369ce,client_6208ef0f77,12392,0.5119389221984126,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,556,0,77,12.0,0.0,0.0,299,104,6173.0
content_00042377f909,client_19581e27de,12393,0.5119262915416167,monitor,general_review,0,up,441,2,3,7.5,0.45,0.0,256,104,0.0
content_f912c4c8c3bd,client_19581e27de,12394,0.5118967875,monitor,general_review,0,up,2159,0,5,50.7,0.0,0.0,482,22,0.0
content_5b5f56386f39,client_4ec9599fc2,12395,0.5118904413548753,monitor,general_review,1,down,633,0,5,28.6,0.0,0.0,445,104,0.0
content_57449b2a6f8e,client_6208ef0f77,12396,0.5118874579126983,monitor,general_review,1,down,672,0,13,22.0,0.0,0.0,236,104,4644.0
content_3ca5e19e31a1,client_4ec9599fc2,12397,0.5118813471171801,refresh_and_review_ctr,position_opportunity,0,stable,502,3,9,14.1,0.6,0.0,445,104,0.0
content_4d2b03614ff5,client_6208ef0f77,12398,0.5118733230860176,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,655,3,22,18.7,0.46,0.0,139,104,4755.0
content_9efe1f04827f,client_19581e27de,12399,0.5118380200396825,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,955,0,3,18.5,0.0,0.0,417,22,0.0
content_69dfd503ee88,client_4e07408562,12400,0.511832479228358,monitor,general_review,0,stable,1038,1,2,51.2,0.1,0.0,487,104,0.0
content_7e1f78c66a44,client_8527a891e2,12401,0.51182960031646,monitor,general_review,0,up,1645,1,4,47.3,0.06,0.0,174,92,1606.0
content_d11503e6595c,client_19581e27de,12402,0.5117997949696544,monitor,general_review,1,down,461,1,1,10.9,0.22,0.0,144,104,0.0
content_ca505d6fe567,client_349c41201b,12403,0.5117868002367947,monitor,general_review,1,down,3506,3,17,36.5,0.09,0.0,119,20,2824.0
content_5b34c277da51,client_6208ef0f77,12404,0.5117528239447278,monitor,general_review,0,stable,904,0,143,35.0,0.0,0.0,211,104,6240.0
content_bc626e22516b,client_e629fa6598,12405,0.5117415610039683,monitor,general_review,0,stable,1077,3,4,48.4,0.28,0.0,358,104,1263.0
content_c01a89e1130c,client_4e07408562,12406,0.511713775802771,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,up,3130,5,5,15.7,0.16,20.0,347,13,2432.0
content_03805f05bb00,client_b4944c6ff0,12407,0.5117039659535815,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1455,7,7,1.8,0.48,0.0,95,20,3041.0
content_6752b50ee577,client_bbb965ab0c,12408,0.5116710072619047,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,2142,1,2,2.9,0.05,0.0,131,15,2729.0
content_f710afd5a8ee,client_19581e27de,12409,0.5116328670068028,monitor,general_review,0,up,496,0,2,16.2,0.0,0.0,313,104,0.0
content_98346c7552b9,client_19581e27de,12410,0.5116288344387755,monitor,general_review,1,down,531,0,1,20.1,0.0,0.0,257,104,0.0
content_35887efa40cf,client_6208ef0f77,12411,0.5116251552005802,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,554,1,29,10.9,0.18,0.0,144,104,6796.0
content_a4910bbab0cb,client_3fdba35f04,12412,0.5116053238732993,monitor,general_review,1,down,833,0,4,39.2,0.0,0.0,333,104,1401.0
content_95e48b986ebf,client_19581e27de,12413,0.5115717529761905,monitor,general_review,0,stable,467,0,3,12.7,0.0,0.0,257,104,0.0
content_46daac72bec3,client_4e07408562,12414,0.5115528367121849,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,2707,2,7,9.2,0.07,28.57,300,13,2809.0
content_53bcfa77aff4,client_02d20bbd7e,12415,0.5115526794426437,refresh_and_review_ctr,position_opportunity,0,up,539,3,7,15.5,0.56,0.0,332,104,1499.0
content_e2ee9ea4bf43,client_6208ef0f77,12416,0.5115407474988996,monitor,general_review,1,down,3594,4,8,35.4,0.11,0.0,111,20,3202.0
content_3365ce8c214b,client_19581e27de,12417,0.5115398777777778,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,911,0,23,16.5,0.0,0.0,417,22,0.0
content_b41771ba9ed8,client_19581e27de,12418,0.5114791882086167,monitor,general_review,1,down,476,0,6,13.7,0.0,0.0,362,104,0.0
content_9556d6ddd2db,client_3fdba35f04,12419,0.5114759456734693,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,519,0,1,16.0,0.0,0.0,284,104,1479.0
content_de0154a19027,client_f369cb89fc,12420,0.5114688883362678,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1368,3,7,3.6,0.22,14.29,180,20,2405.0
content_25ecd2eadd3f,client_3fdba35f04,12421,0.5114073761793717,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1372,2,7,4.8,0.15,0.0,144,20,1556.0
content_ed88d0c5545c,client_f74efabef1,12422,0.5112891815020674,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1944,3,11,13.8,0.15,0.0,144,20,4034.0
content_18bcd1344fe5,client_349c41201b,12423,0.511268550528078,monitor,general_review,1,down,3886,17,44,35.8,0.44,2.27,104,20,3291.0
content_4f35dec82501,client_19581e27de,12424,0.511263277044151,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,500,1,2,16.0,0.2,0.0,236,104,0.0
content_fa53b1771cb3,client_6208ef0f77,12425,0.5112590823358844,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,520,0,11,9.1,0.0,0.0,148,104,5629.0
content_2851eb1b0839,client_4e07408562,12426,0.5112566737093837,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,2964,9,25,11.0,0.3,4.0,445,13,2915.0
content_a53aadd641c6,client_3fdba35f04,12427,0.5112508305153062,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,501,0,3,14.8,0.0,0.0,263,104,1271.0
content_758a89548943,client_3fdba35f04,12428,0.5112462872777778,monitor,general_review,1,down,1080,0,7,56.0,0.0,0.0,284,104,1224.0
content_f8eeb83d8326,client_19581e27de,12429,0.5111936383219954,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,834,2,26,11.0,0.24,0.0,419,22,0.0
content_de8349b043cc,client_19581e27de,12430,0.5111816488095238,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,819,1,15,10.6,0.12,0.0,445,22,0.0
content_cc85c37cc89c,client_19581e27de,12431,0.5111688190192744,monitor,general_review,0,up,1203,0,33,29.4,0.0,3.03,463,22,0.0
content_64114285eff8,client_6208ef0f77,12432,0.5111509150443511,refresh_and_review_ctr,position_opportunity,1,down,3486,18,34,9.0,0.52,11.76,104,8,3749.0
content_cf357440d276,client_3fdba35f04,12433,0.5111444394554822,monitor,general_review,1,down,450,1,2,6.9,0.22,0.0,284,104,1574.0
content_bb6c9ae71383,client_6208ef0f77,12434,0.511090378170068,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1475,0,7,3.0,0.0,0.0,118,20,3835.0
content_b2a423a89105,client_19581e27de,12435,0.5110603710884354,monitor,general_review,0,stable,1019,0,41,21.8,0.0,0.0,417,22,0.0
content_49434ab7ba94,client_3fdba35f04,12436,0.5110158328047052,monitor,general_review,1,down,912,0,1,43.3,0.0,0.0,310,104,1425.0
content_c897409546b8,client_349c41201b,12437,0.5110149803625451,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1717,8,11,9.1,0.47,0.0,144,20,3092.0
content_51d7d5901506,client_3fdba35f04,12438,0.5109816200425671,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,3207,15,22,15.9,0.47,9.09,174,14,2636.0
content_bdf346e55a5f,client_19581e27de,12439,0.5109389475340136,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,877,0,5,14.8,0.0,0.0,463,22,0.0
content_359c9bc71718,client_7f2253d7e2,12440,0.5109380816144792,monitor,general_review,1,down,2359,6,8,24.4,0.25,0.0,96,20,2699.0
content_6c04ceea8f46,client_f74efabef1,12441,0.5109307278755669,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1558,1,13,10.1,0.06,7.69,117,20,2417.0
content_9ae38c06d095,client_6208ef0f77,12442,0.5109240961437075,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1931,0,22,14.8,0.0,0.0,95,20,3706.0
content_6663855f7c83,client_3fdba35f04,12443,0.5109123583333334,monitor,general_review,0,stable,1016,0,2,52.7,0.0,0.0,463,104,0.0
content_1098e3d285ce,client_3fdba35f04,12444,0.5109020940151393,monitor,general_review,1,down,6195,1,34,36.0,0.02,0.0,174,14,2513.0
content_36509478ff9c,client_6208ef0f77,12445,0.5108307708739495,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,513,1,49,7.4,0.19,2.04,223,104,6078.0
content_50531dcfdbe5,client_6208ef0f77,12446,0.5108038509648527,monitor,general_review,0,up,798,0,26,30.8,0.0,3.85,229,104,4772.0
content_1aaed4b90dfa,client_6208ef0f77,12447,0.5107653554671869,refresh_and_review_ctr,position_opportunity,1,down,632,9,31,12.9,1.42,6.45,236,104,5703.0
content_ced8288da781,client_bdd2d3af3a,12448,0.5107592490311457,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1589,5,5,6.5,0.31,0.0,90,20,3142.0
content_d9f0773a5c22,client_4e07408562,12449,0.5107204471288515,monitor,general_review,1,down,425,3,3,5.3,0.71,0.0,504,104,0.0
content_d8152e93a262,client_19581e27de,12450,0.5106903392006803,monitor,general_review,1,down,581,1,17,24.2,0.17,0.0,329,104,0.0
content_40306dab299d,client_f74efabef1,12451,0.510685231547719,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,1442,2,6,6.4,0.14,0.0,112,20,2454.0
content_953a722e3c0a,client_3fdba35f04,12452,0.5106845449999999,monitor,general_review,1,down,1106,0,2,63.3,0.0,0.0,284,104,1602.0
content_d3a5200984de,client_4e07408562,12453,0.5105579059873949,monitor,general_review,0,up,549,2,1,20.8,0.36,0.0,390,104,0.0
content_c00a98c048de,client_4ec9599fc2,12454,0.5105504774520474,expand_and_refresh,thin_visible_page,0,up,424,1,7,5.3,0.24,0.0,321,104,1197.0
content_c952ff3cbfac,client_19581e27de,12455,0.510530333131586,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,1,down,885,1,14,15.0,0.11,0.0,482,22,0.0
content_4e3db6ca9795,client_3fdba35f04,12456,0.5105272503852041,monitor,general_review,1,down,435,0,3,7.6,0.0,0.0,165,104,1250.0
content_90052b21b467,client_6208ef0f77,12457,0.5105186835982393,monitor,general_review,1,down,741,4,22,25.0,0.54,0.0,299,104,4911.0
content_12d060c367de,client_4e07408562,12458,0.5104629826380552,monitor,general_review,0,up,432,2,7,7.4,0.46,0.0,390,104,0.0
content_83cf3d638c18,client_3fdba35f04,12459,0.5104448288095238,refresh_and_review_ctr,position_opportunity|low_ctr_visible_page,0,stable,718,0,9,12.8,0.0,0.0,310,41,1583.0
content_745f22f0101b,client_6208ef0f77,12460,0.5104405607102841,monitor,general_review,0,stable,10247,50,108,35.1,0.49,0.93,104,8,3534.0
